entity_isin,assets_count,priority_assets_count,sensitive_locations,biodiversity_importance,high_ecosystem_integrity,decline_in_ecosystem_integrity,physical_water_risk,ecosystem_services_provision_importance,proximity_to_protected_areas,proximity_to_kbas,species_rarity_weighted_richness,species_threat_abatement,species_threat_abatement_marine,proximity_to_mangroves,ecosystem_integrity_index,biodiversity_intactness_index,ocean_health_index,trend_in_ecosystem_integrity_index,deforestation_hotspots,water_availability,water_pollution,drought,riverine_flood,coastal_flood,cumulative_impact_on_oceans,critical_areas_for_biodiversity_and_ncp,areas_of_importance_for_biodiversity_and_climate
US00810F1066,1,0,0.5024,0.3423,0.267,0.0635,0.5024,0.9545,0.3423,0.0,,0.0984,0.9205,0.0,0.0,0.267,,0.0635,0.0,0.75,0.25,0.3059,0.4864,0.0,0.5077,1.0,0.909
US0082521081,1,0,0.5818,0.1971,0.7173,0.131,0.4927,0.5818,0.9005,0.0,0.0609,0.012,0.2425,0.0,0.0,0.5491,0.7173,0.131,0.0,0.5,1.0,0.2838,0.4157,0.3075,0.4709,0.8,0.3636
US00827B1061,8,2,0.4715,0.2755,0.3096,0.158,0.5544,0.3281,0.7139,0.0,0.1768,0.0845,0.2878,0.0,0.0,0.3096,,0.158,0.0,0.5625,0.75,0.3515,0.3568,0.0816,0.2506,0.1942,0.4621
US00835Q1031,1,0,0.5549,0.5036,0.3543,0.0794,1.0,0.5549,1.0,0.0,,0.5036,0.1381,0.0,0.0,0.3543,,0.0794,0.0,1.0,1.0,0.3631,0.6311,0.3263,,0.625,0.4848
US00846U1016,118,19,0.4881,0.1801,0.3671,0.2194,0.6407,0.4229,0.4075,0.1639,0.2278,0.0769,0.0167,0.0,0.0005,0.3642,0.7173,0.224,0.0,0.5825,0.768,0.5368,0.3299,0.1538,0.4622,0.3565,0.5141
US00847G7051,1,0,0.5,0.0882,0.4426,0.5622,0.5,0.4989,0.8317,0.0,0.0479,0.0097,0.1017,0.0,0.0,0.4426,,0.5622,0.0,0.5,1.0,0.2838,0.4157,0.3075,,0.2605,0.7373
US00847J1051,1,0,0.3776,0.42,0.2771,0.3672,0.3776,0.0438,1.0,0.0,0.5568,0.0097,0.0,0.0,0.0,0.2771,,0.3672,0.0,0.5,0.25,0.3776,0.0657,0.0,,0.0438,
US00847X1046,1,0,0.3333,0.0916,0.2852,0.2208,0.5,0.3333,0.605,0.0,0.0615,0.0017,0.1017,0.0,0.0,0.2852,,0.2208,0.0,0.5,1.0,0.2838,0.4157,0.3075,,0.0,0.6666
US00848J1043,1,0,0.3768,0.0025,0.3768,0.2903,0.4924,0.2737,0.9773,0.0,,0.0025,0.0,0.0,0.0,0.3768,,0.2903,0.0,0.25,0.5,0.4924,0.1294,0.0,,0.2737,
US0084921008,1,0,0.4867,0.0325,0.3094,0.4867,0.3601,0.5245,0.2886,0.0,0.0426,0.0022,0.0,0.0,0.0,0.3094,,0.4867,0.0,0.25,0.75,0.3335,0.3601,0.0,,0.5238,0.5252
US00851L1035,1,0,0.3734,0.0,0.3734,0.2871,0.75,0.244,0.0,0.0,,0.0,0.0,0.0,0.0,0.3734,,0.2871,0.0,1.0,0.75,0.6762,0.7104,0.106,,0.0031,0.4848
US00857U1079,1,0,0.452,0.7734,0.2965,0.0309,0.452,0.3073,0.7734,0.0,,1.0,0.0,0.0,0.0,0.2965,,0.0309,0.0,0.5,0.25,0.452,0.1655,0.0,,0.0188,0.5959
US0090661010,34,5,0.493,0.2668,0.3216,0.2497,0.6256,0.4538,0.422,0.1304,0.3766,0.0867,0.075,0.0,0.0,0.3216,,0.2497,0.0096,0.5577,0.7885,0.531,0.3421,0.1439,0.3343,0.382,0.5642
US00912X3026,1,1,1.0,0.2631,0.2897,0.3567,1.0,1.0,0.0,0.0,0.3357,0.0452,1.0,0.0,0.0,0.2897,,0.3567,0.0,1.0,1.0,0.367,0.2016,0.001,,1.0,
US0091581068,277,45,0.4997,0.1806,0.4264,0.1627,0.6091,0.4428,0.3279,0.1365,0.2533,0.0847,0.1014,0.0,0.004,0.4096,0.613,0.1643,0.0011,0.4764,0.7061,0.5181,0.322,0.1734,0.5081,0.3828,0.5359
US00922R1059,1,0,0.4147,0.001,0.4147,0.0789,0.4825,0.0139,0.0,0.0,0.1164,0.0014,0.0,0.0,0.0007,0.4147,,0.0789,0.0,0.0,0.5,0.4825,0.1079,0.0,,0.0139,
US00971T1016,85,17,0.491,0.2223,0.3417,0.2124,0.6417,0.4532,0.4311,0.135,0.2645,0.1441,0.0519,0.0,0.0,0.3326,0.6805,0.2268,0.0,0.5079,0.7857,0.5264,0.3511,0.173,0.4471,0.4093,0.5294
US00973Y1082,1,1,0.697,0.6452,0.351,0.142,0.9078,0.697,0.7562,0.0,0.3119,0.0711,1.0,0.0,0.0,0.351,,0.142,0.0,1.0,1.0,0.3631,0.6311,0.3263,0.3383,1.0,0.3939
US0113111076,1,0,0.5,0.0057,0.515,0.0602,0.5,0.3236,0.0,0.0,0.0923,0.0076,0.0,0.0,0.0025,0.515,,0.0602,0.0,1.0,0.5,0.452,0.0341,0.0,,0.0412,0.606
US0116421050,1,0,0.3857,0.2926,0.3097,0.3134,0.3857,0.4668,0.8031,0.0,,0.0155,0.2926,0.0,0.0,0.3097,,0.3134,0.0,0.0,1.0,0.3857,0.0358,0.0,,0.1861,0.7474
US0116591092,74,14,0.4823,0.1649,0.5019,0.1247,0.4807,0.4194,0.3363,0.1111,0.1616,0.0559,0.1395,0.0,0.0252,0.4838,0.7014,0.1247,0.0,0.4851,0.459,0.3163,0.316,0.1248,0.3898,0.3727,0.4988
US0123481089,1,1,0.7091,0.2334,0.7091,0.0681,0.3777,0.799,0.4584,0.0,0.1043,0.2765,0.0595,0.0,0.0002,0.7091,,0.0681,0.0,0.0,0.25,0.2149,0.5764,0.3777,,0.8,0.7979
US0126531013,44,9,0.5108,0.1315,0.4988,0.291,0.6268,0.421,0.3258,0.0657,0.2053,0.0681,0.0176,0.0,0.0865,0.4988,,0.291,0.0,0.6603,0.6603,0.4706,0.3716,0.1468,0.4371,0.3603,0.5111
US0130911037,1,0,0.3446,0.0514,0.4303,0.0108,0.3446,0.3413,0.7766,0.0,0.0684,0.0003,0.0,0.0,0.0001,0.4303,,0.0108,0.0,1.0,0.25,0.3446,0.0247,0.0,,0.2079,0.4747
US01345P1066,1,0,0.4487,0.0658,0.2737,0.2688,0.6246,0.4487,0.0668,0.0,0.0627,0.0019,0.1017,0.0,0.0,0.2737,,0.2688,0.0,0.5,1.0,0.2838,0.4157,0.3075,0.6661,0.2308,0.6666
US0138721065,63,23,0.5981,0.313,0.62,0.2618,0.5664,0.5954,0.4813,0.1878,0.3303,0.3069,0.0326,0.0,0.0437,0.62,0.6394,0.273,0.0051,0.4082,0.6173,0.3217,0.4332,0.1946,0.5745,0.4936,0.7011
US0144421072,1,1,0.7263,0.7263,0.3543,0.1564,0.9078,0.697,0.8644,0.0,0.3119,0.0711,1.0,0.0,0.0,0.3543,,0.1564,0.0,1.0,1.0,0.3631,0.6311,0.3263,0.3281,1.0,0.3939
US0144911049,1,1,0.899,1.0,0.3652,0.0428,0.3431,0.899,0.0,0.169,1.0,1.0,1.0,0.0,0.0,0.3652,,0.0428,0.0,,,,,,0.3431,1.0,0.7979
US0147521092,1,0,0.5,0.2513,0.3158,0.4233,0.5,0.7132,0.7284,0.0,0.0974,0.0046,0.3026,0.0,0.0,0.3158,,0.4233,0.0,0.5,1.0,0.3544,0.1165,0.2015,,0.7132,
US0152711091,19,6,0.5214,0.3435,0.3438,0.1278,0.6444,0.4254,0.706,0.0914,0.2509,0.0463,0.2156,0.0,0.0,0.3182,0.7173,0.1278,0.0,0.5882,0.8971,0.3658,0.3318,0.1153,0.3592,0.3923,0.542
US0162551016,33,11,0.544,0.2572,0.3462,0.1964,0.6705,0.5125,0.4148,0.1172,0.2796,0.1784,0.0601,0.0,0.0,0.3462,,0.1964,0.0076,0.6667,0.7197,0.519,0.3576,0.1265,0.5201,0.5589,0.4072
US01625V1044,1,0,0.4733,0.3704,0.2866,0.1201,1.0,0.4733,0.0,0.0,0.4936,0.0007,1.0,0.0,0.0,0.2866,,0.1201,0.0,1.0,1.0,0.3669,0.1626,0.0,,0.7647,0.1818
US01626W1018,4,1,0.5241,0.08,0.5587,0.4854,0.5636,0.4524,0.9199,0.0853,0.0239,0.0018,0.0017,0.0,0.0459,0.5587,,0.4854,0.0,0.5625,0.375,0.467,0.5765,0.1466,0.4611,0.212,0.6928
US01644J1088,1,0,0.2708,0.0175,0.2658,0.1839,0.75,0.2708,0.0229,0.0,0.0789,0.0015,0.0,0.0,0.0,0.2658,,0.1839,0.0,0.75,0.75,0.4576,0.2845,0.0,,0.0062,0.5353
US01671P1003,1,1,1.0,1.0,0.4157,0.0697,1.0,0.5482,1.0,0.0,,1.0,0.1381,0.0,0.0,0.4157,,0.0697,0.0,1.0,1.0,0.3631,0.6311,0.3263,,0.4905,0.606
US01675A1097,1,1,0.8526,0.8526,0.7173,0.0481,0.9078,0.2641,1.0,0.0,0.4104,0.3113,1.0,0.0,0.0,0.3331,0.7173,0.0481,0.0,1.0,1.0,0.3631,0.6311,0.3263,0.2659,0.2353,0.2929
US0171751003,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
US01741R1023,1,0,0.2929,0.0,0.2379,0.1795,0.5,0.2929,0.0,0.0,,0.0033,0.0,0.0,0.0,0.2379,,0.1795,0.0,0.5,0.75,0.4511,0.1412,0.0,,0.0,0.5858
US01748X1028,1,0,0.3001,0.0563,0.311,0.0126,0.3001,0.0354,0.4046,0.0,0.0727,0.0072,0.0,0.0,0.0,0.311,,0.0126,0.0,1.0,0.25,0.3001,0.2106,0.0,,0.0,0.0707
US01749D1054,1,0,0.3884,0.1993,0.3884,0.047,0.25,0.4399,0.7774,0.0,0.0711,0.242,0.0,0.0,0.0,0.3884,,0.047,0.0,0.25,0.75,0.2312,0.1285,0.0852,,0.1526,0.7272
US0185223007,4,1,0.5575,0.022,0.7542,0.291,0.5625,0.3748,0.5377,0.0,0.0409,0.0158,0.0,0.0,0.0917,0.7542,,0.291,0.0,0.5625,0.75,0.4863,0.2587,0.0,,0.2103,0.5393
US0185811082,1,0,0.5,0.0906,0.4121,0.6856,0.5,0.4984,0.9498,0.0,0.0575,0.0113,0.1017,0.0,0.0,0.4121,,0.6856,0.0,0.5,1.0,0.2838,0.4157,0.3075,,0.219,0.7777
US0188021085,29,1,0.5021,0.0675,0.5226,0.2998,0.6448,0.3312,0.8148,0.0,0.0392,0.063,0.0034,0.0,0.0151,0.5226,,0.2998,0.0,0.5288,0.7404,0.4967,0.2408,0.0,,0.1217,0.5406
US0193301092,1,1,0.7165,0.1934,0.2999,0.0701,1.0,0.7165,0.0,0.0,0.5194,0.2578,0.0,0.0,0.0,0.2999,,0.0701,0.0,1.0,1.0,0.3669,0.1626,0.0,,0.625,0.808
US01973R1014,1,0,0.5,0.0009,0.2601,0.0863,0.5,0.6508,0.3514,0.0,,0.0009,0.0,0.0,0.0,0.2601,,0.0863,0.0,0.5,0.5,0.533,0.1321,0.0,,0.8571,0.4444
US0197701065,1,1,0.697,0.6044,0.3446,0.1333,0.9078,0.697,0.7019,0.0,0.3119,0.0043,1.0,0.0,0.0,0.3446,,0.1333,0.0,1.0,1.0,0.3631,0.6311,0.3263,0.3451,1.0,0.3939
US0198181036,1,0,0.5,0.1017,0.4648,0.4659,0.5,0.5256,0.8271,0.0,,0.0142,0.1017,0.0,0.0,0.4648,,0.4659,0.0,0.5,1.0,0.2838,0.4157,0.3075,,0.3139,0.7373
US0200021014,226,16,0.4414,0.1361,0.3787,0.139,0.53,0.4035,0.4654,0.034,0.1638,0.036,0.1028,0.0,0.0002,0.3739,0.7173,0.139,0.0,0.5504,0.6446,0.3933,0.2125,0.0722,0.3996,0.2752,0.6012
US02005N1000,33,3,0.4443,0.143,0.3496,0.2333,0.5313,0.4224,0.4217,0.0605,0.1355,0.033,0.1534,0.0,0.0001,0.3133,0.7173,0.2333,0.0,0.537,0.7222,0.4041,0.1585,0.0297,0.2716,0.2956,0.6113
US02043Q1076,13,0,0.4439,0.0497,0.3817,0.198,0.5499,0.4353,0.6514,0.0115,0.0515,0.0045,0.0282,0.0,0.0,0.3817,,0.198,0.0,0.3333,0.8889,0.4639,0.268,0.1739,0.4864,0.3691,0.5606
US0207641061,39,38,0.6372,0.3383,0.8624,0.4422,0.4803,0.6354,0.8329,0.3267,0.2122,0.1139,0.0,0.0,0.0534,0.8624,,0.4422,0.0,0.3718,0.5,0.3581,0.3361,0.0,,0.5316,0.7392
US02079K1079,142,27,0.5039,0.2524,0.3778,0.1749,0.6419,0.4275,0.4957,0.1213,0.2301,0.1639,0.1125,0.0,0.0089,0.366,0.6844,0.1801,0.0,0.6048,0.7214,0.4904,0.3416,0.1231,0.3957,0.3699,0.4988
US02079K3059,142,27,0.5039,0.2524,0.3778,0.1749,0.6419,0.4275,0.4957,0.1213,0.2301,0.1639,0.1125,0.0,0.0089,0.366,0.6844,0.1801,0.0,0.6048,0.7214,0.4904,0.3416,0.1231,0.3957,0.3699,0.4988
US02081G2012,1,0,0.4074,0.4074,0.368,0.2134,0.8907,0.3586,0.9114,0.4286,0.344,0.178,0.0025,0.0,0.0,0.368,,0.2134,0.0,1.0,1.0,0.3657,0.5628,0.0202,0.436,0.4344,0.2828
US02128L1061,1,0,0.4317,0.0441,0.4605,0.0495,0.3578,0.4317,0.9455,0.0,0.0562,0.0078,0.0,0.0,0.0,0.4605,,0.0495,0.0,0.0,0.75,0.3578,0.0667,0.0,,0.1059,0.7575
US0213691035,1,1,0.6481,0.0322,0.2877,0.6481,0.3601,1.0,0.6081,0.0,0.0426,0.0008,0.0,0.0,0.0,0.2877,,0.6481,0.0,0.25,0.75,0.3335,0.3601,0.0,,1.0,
US0215131063,1,0,0.4767,0.0359,0.4483,0.0079,0.5623,0.4767,0.5617,0.0,0.0444,0.0103,0.0,0.0,0.0,0.4483,,0.0079,0.0,0.25,0.75,0.5623,0.15,0.0,,0.4889,0.4646
US02155H2004,1,0,0.3857,0.0482,0.3444,0.039,0.3857,0.4568,0.6189,0.0,0.058,0.0187,0.0113,0.0,0.0,0.3444,,0.039,0.0,0.0,1.0,0.3857,0.0358,0.0,,0.1763,0.7373
US02156B1035,1,1,0.6337,0.6337,0.3425,0.0999,1.0,0.4176,0.7272,1.0,0.3531,0.3143,0.0,0.0,0.0,0.3425,,0.0999,0.0,1.0,1.0,0.3657,0.5628,0.0202,,0.4176,
US02156K1034,87,16,0.4967,0.1377,0.4841,0.2198,0.5476,0.5213,0.3883,0.0624,0.1403,0.0439,0.1019,0.0,0.0046,0.4792,0.7173,0.2198,0.0,0.5374,0.7299,0.3615,0.1698,0.069,0.4322,0.4125,0.6611
